employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
30249,2,136,3,0,0,0,technical,high,0.44,0.36
30250,3,184,3,1,0,0,technical,low,0.92,0.88
30274,2,159,3,0,0,0,technical,high,0.57,0.56
30289,4,133,3,0,0,0,technical,high,0.73,0.86
30297,5,198,3,0,0,0,technical,low,0.82,0.92
36460,3,260,2,0,0,0,technical,low,0.54,0.75
30301,3,154,4,0,0,0,technical,high,0.64,0.95
30310,4,185,5,0,0,0,technical,low,0.99,0.76
30311,5,193,6,0,0,0,technical,medium,0.19,0.92
30316,4,167,3,0,0,0,support,high,0.86,0.96
30333,5,165,3,0,0,0,support,medium,0.65,0.66
36773,3,253,2,0,0,0,support,medium,0.52,0.81
39777,4,142,3,0,0,0,support,medium,0.85,0.49
30337,5,186,4,0,0,0,support,medium,0.61,0.64
40849,4,203,3,1,0,0,support,high,0.77,0.57
30345,4,217,2,0,0,0,support,medium,0.54,0.94
42907,4,187,3,0,0,0,support,medium,0.76,0.74
30352,3,152,4,0,0,0,support,medium,0.79,0.9
30364,5,150,2,0,0,0,support,high,0.89,0.93
30368,3,191,2,0,0,0,support,medium,0.6,0.8
30371,4,140,3,0,0,0,technical,high,0.51,0.58
30375,5,123,2,1,0,0,technical,low,0.2,0.72
30381,5,170,2,0,0,0,technical,medium,0.93,0.6
30382,3,227,4,0,0,0,management,medium,0.77,0.54
45068,4,220,2,0,0,0,IT,medium,0.8,0.87
30385,5,258,3,0,0,0,IT,medium,0.8,0.97
30389,5,149,3,0,0,0,IT,low,0.62,0.92
30393,4,192,3,0,0,0,IT,low,0.79,0.72
30400,5,267,3,0,0,0,IT,low,0.88,0.73
30419,5,169,3,1,0,0,product_mng,low,0.96,0.73
30429,2,178,3,0,0,0,product_mng,low,0.34,0.69
30433,2,165,4,0,0,0,product_mng,low,0.34,0.65
30441,4,231,3,0,0,0,product_mng,low,0.88,0.85
30448,3,260,3,0,0,0,IT,low,0.66,0.61
30461,4,181,2,1,0,0,RandD,low,0.55,0.71
30466,3,243,2,0,0,0,RandD,low,0.59,0.51
30473,4,191,3,0,0,0,RandD,high,0.62,0.73
30479,3,200,3,0,0,0,RandD,low,0.78,0.93
30480,5,265,3,0,0,0,RandD,low,0.73,0.75
30492,4,246,3,0,0,0,marketing,low,0.71,0.94
45560,3,187,2,0,0,0,sales,low,0.97,0.86
30515,5,141,4,0,0,0,accounting,high,0.21,0.74
30526,4,246,3,0,0,0,support,low,0.52,0.96
30536,4,236,3,1,0,0,technical,low,0.73,0.88
30543,3,170,3,0,0,0,management,low,0.74,0.83
46754,6,189,2,0,0,0,marketing,high,0.26,0.71
30559,4,237,3,0,0,0,marketing,low,0.52,0.78
48689,4,180,3,0,0,0,marketing,medium,0.69,0.54
30581,2,157,6,0,0,0,sales,high,0.79,0.59
30593,4,258,3,0,0,0,sales,medium,0.93,0.62
30594,4,283,2,0,0,0,sales,high,0.34,0.87
30598,4,216,3,0,0,0,sales,medium,0.77,0.52
30617,3,187,3,0,0,0,sales,medium,0.36,0.73
30621,3,215,3,0,0,0,sales,medium,0.93,0.58
30624,3,211,3,0,0,0,sales,medium,0.7,0.58
30628,4,182,2,0,0,0,sales,medium,0.51,0.49
30641,3,165,3,1,0,0,sales,medium,0.83,0.78
30653,4,265,2,0,0,0,sales,medium,0.89,0.89
50107,3,137,2,0,0,0,sales,medium,0.94,0.59
30690,4,269,3,0,0,0,sales,high,0.8,0.55
30696,3,177,2,0,0,0,sales,low,0.74,0.66
52653,3,240,2,0,0,0,sales,medium,0.5,0.91
30702,4,174,2,0,0,0,sales,medium,0.54,0.84
30704,3,134,3,0,0,0,sales,medium,0.5,0.54
30710,2,271,4,0,0,0,sales,medium,0.17,0.91
30711,5,216,2,1,0,0,sales,medium,0.57,0.53
30716,4,213,3,0,0,0,sales,medium,0.8,0.51
30720,5,133,4,0,0,0,accounting,medium,0.45,0.64
30725,4,267,2,1,0,0,accounting,medium,0.87,0.5
30727,3,263,4,0,0,0,accounting,medium,0.98,0.64
30730,4,260,3,0,0,0,hr,high,0.55,0.8
30735,4,185,3,0,0,0,hr,low,0.53,0.5
4157,2,284,6,0,0,0,hr,low,0.75,0.48
30745,3,229,3,0,0,0,hr,low,0.96,0.59
61746,3,189,3,1,0,0,technical,high,0.71,0.97
62112,3,209,3,0,0,0,technical,low,0.7,0.63
30775,4,166,6,0,0,0,technical,low,0.33,0.94
30776,3,183,2,0,0,0,technical,low,0.93,0.94
62172,3,181,2,0,0,0,technical,high,0.64,0.65
30783,3,239,4,0,0,0,technical,low,0.27,0.45
30788,3,158,2,0,0,0,technical,low,0.99,0.99
30789,3,187,3,0,0,0,technical,low,0.81,0.62
30792,4,236,3,0,0,0,technical,low,0.6,0.91
30794,6,162,5,0,0,0,technical,low,0.32,0.4
30795,4,163,2,1,0,0,technical,low,0.48,0.68
62359,4,173,3,0,0,0,support,low,0.87,0.51
30801,5,273,4,1,0,0,support,medium,0.91,0.79
30816,5,142,4,0,0,0,support,medium,0.24,0.89
30817,4,141,4,0,0,0,support,medium,0.66,0.56
30822,3,234,2,0,0,0,support,medium,0.94,0.59
30827,5,255,4,0,0,0,support,medium,0.93,0.97
30828,5,148,4,0,0,0,support,medium,0.19,0.55
30832,5,274,2,1,0,0,support,medium,0.88,0.45
12644,3,223,2,0,0,0,support,medium,0.76,0.47
30838,5,248,3,0,0,0,support,medium,0.67,0.64
30842,4,146,2,0,0,0,support,medium,0.54,0.5
64589,2,101,5,0,0,0,technical,medium,0.53,0.95
30854,4,265,4,0,0,0,technical,medium,0.67,0.92
30862,5,175,4,0,0,0,technical,high,0.5,0.38
30863,4,202,3,0,0,0,management,low,0.49,0.76
30868,3,160,3,0,0,0,IT,medium,0.82,0.71
67684,3,235,3,0,0,0,IT,medium,0.86,0.71
30874,4,267,3,0,0,0,IT,medium,0.5,0.5
30877,3,261,2,1,0,0,IT,medium,0.82,0.6
30880,2,148,2,0,0,0,IT,low,0.95,0.78
30885,3,239,4,0,0,0,product_mng,low,0.64,0.87
70174,3,178,2,0,0,0,product_mng,low,0.91,0.5
30887,2,221,3,0,0,0,product_mng,low,0.79,0.75
30888,4,269,3,0,0,0,product_mng,low,0.83,0.56
70442,3,262,2,1,0,0,IT,low,0.66,0.6
30906,4,263,4,0,0,0,RandD,low,0.92,0.8
30914,5,191,3,0,0,0,RandD,low,0.59,0.47
30925,2,189,2,0,0,0,RandD,low,0.6,0.83
30932,5,207,4,1,0,0,RandD,low,0.68,0.97
30937,3,265,6,0,0,0,RandD,low,0.58,0.73
30948,5,224,2,0,0,0,marketing,low,0.93,0.77
30950,3,229,3,0,0,0,marketing,low,0.66,0.5
30958,3,158,3,0,0,0,sales,low,0.8,0.99
30977,5,202,5,0,0,0,accounting,low,0.28,0.79
30980,4,216,2,0,0,0,support,low,0.84,0.59
30981,4,220,5,0,0,0,technical,low,0.86,0.58
30985,2,172,2,1,0,0,management,low,0.46,0.45
30987,3,187,2,0,0,0,marketing,low,0.94,0.92
30989,3,270,2,1,0,0,marketing,low,0.8,0.76
31006,6,219,6,0,0,0,marketing,low,0.13,0.63
31009,3,243,3,1,0,0,sales,medium,0.95,0.73
71281,4,261,4,0,0,0,sales,medium,0.93,0.88
31023,4,179,3,0,0,0,sales,medium,0.86,0.81
31041,5,133,2,0,0,0,sales,medium,0.67,0.93
71628,4,224,3,0,0,0,sales,medium,0.73,0.6
79592,4,198,2,0,0,0,sales,medium,0.62,0.92
31061,5,135,2,0,0,0,sales,medium,0.53,0.81
85562,3,143,3,0,0,0,sales,medium,0.68,0.68
31077,4,234,2,0,0,0,sales,medium,0.69,0.55
31102,3,177,3,0,0,0,sales,medium,0.66,0.92
31107,5,180,3,0,0,0,sales,medium,0.98,0.56
31116,3,193,6,0,0,0,sales,medium,0.57,0.39
88047,5,148,4,0,0,0,sales,high,0.64,0.78
31123,3,194,4,0,0,0,sales,low,0.71,0.58
31126,3,271,4,0,0,0,sales,medium,0.94,0.7
31147,3,135,2,0,0,0,sales,medium,0.8,0.85
31165,4,136,2,0,0,0,sales,medium,0.59,0.94
31169,6,243,3,0,0,0,sales,medium,0.95,0.7
90417,2,210,5,0,0,0,sales,low,1.0,0.39
90670,3,163,4,0,0,0,accounting,low,0.53,0.59
31193,5,268,3,0,0,0,accounting,low,0.35,0.59
90681,3,244,3,0,0,0,accounting,low,0.73,0.66
31201,4,164,3,0,0,0,hr,low,0.89,0.63
31210,4,260,3,0,0,0,hr,low,0.21,0.93
31224,5,153,3,0,0,0,hr,low,0.21,0.85
95817,4,216,2,1,0,0,hr,low,0.6,0.83
31230,2,198,3,0,0,0,technical,low,0.94,0.69
31242,4,196,3,1,0,0,technical,low,0.92,0.68
98610,3,218,3,0,0,0,technical,low,0.92,0.78
31251,5,167,3,0,0,0,technical,low,0.71,0.98
31253,4,264,3,0,0,0,technical,low,0.69,0.83
31260,2,284,2,0,0,0,technical,low,0.26,0.51
85443,4,218,6,0,0,0,technical,low,0.21,0.78
31269,2,192,2,0,0,0,technical,low,0.36,0.42
31271,5,255,4,1,0,0,technical,low,0.81,0.92
31275,3,251,2,0,0,0,technical,low,0.54,0.88
31279,5,248,2,0,0,0,technical,low,0.63,0.87
1282,5,157,4,0,0,0,support,low,0.86,0.75
1729,5,240,2,0,0,0,support,low,0.8,0.79
31287,5,262,3,0,0,0,support,medium,0.55,0.58
31289,3,130,2,1,0,0,support,medium,0.18,0.6
88217,3,152,3,0,0,0,support,medium,0.88,0.98
31296,4,256,2,0,0,0,support,medium,0.65,0.86
31299,3,139,2,0,0,0,support,medium,0.99,1.0
7093,4,195,2,0,0,0,support,medium,0.88,0.93
31328,3,205,5,0,0,0,support,medium,0.67,0.59
31345,4,265,2,0,0,0,support,medium,0.53,0.59
31350,5,246,3,0,0,0,support,medium,0.83,0.61
31359,3,100,3,0,0,0,technical,medium,0.36,0.71
31377,5,150,3,1,0,0,technical,medium,0.62,0.64
8594,4,147,2,0,0,0,technical,medium,0.72,0.67
31381,4,244,3,0,0,0,management,high,0.79,0.54
31385,4,256,3,0,0,0,IT,low,1.0,0.87
31386,4,266,3,1,0,0,IT,medium,0.65,0.52
31388,3,199,4,0,0,0,IT,medium,0.84,0.91
10336,2,236,3,0,0,0,IT,medium,0.81,0.59
31392,3,203,2,1,0,0,IT,medium,0.59,0.51
88692,3,156,3,0,0,0,product_mng,low,0.78,0.53
31403,5,109,4,0,0,0,product_mng,low,0.22,0.52
31410,5,248,3,0,0,0,product_mng,low,0.96,0.98
11357,4,254,2,0,0,0,product_mng,low,0.85,0.8
31422,6,166,3,0,0,0,IT,low,0.12,0.73
31424,4,264,2,1,0,0,RandD,low,0.6,0.68
31431,5,266,3,0,0,0,RandD,low,0.93,0.84
31441,4,138,2,0,0,0,RandD,low,0.73,0.86
31442,3,151,2,0,0,0,RandD,low,0.7,0.66
31444,4,132,3,0,0,0,RandD,low,0.18,0.59
31450,4,133,3,0,0,0,RandD,low,0.81,0.6
31456,4,275,6,0,0,0,marketing,low,0.28,0.9
31462,3,275,3,0,0,0,sales,low,0.74,0.79
31463,4,272,5,0,0,0,accounting,low,0.5,0.74
31468,4,201,2,1,0,0,support,low,0.83,0.85
17682,3,164,2,0,0,0,technical,low,0.55,0.66
17941,4,224,2,0,0,0,management,low,0.77,0.94
31497,4,201,2,0,0,0,marketing,low,0.92,0.58
31501,5,169,2,1,0,0,marketing,low,0.59,0.89
18652,4,149,3,0,0,0,marketing,low,0.45,0.72
31513,3,271,3,0,0,0,sales,low,0.76,0.97
31524,4,137,3,0,0,0,sales,medium,0.89,0.69
31527,3,208,2,0,0,0,sales,medium,0.73,0.5
31534,3,231,3,0,0,0,sales,medium,0.65,0.7
19666,3,196,5,1,0,0,sales,medium,0.14,0.96
19895,2,159,4,0,0,0,sales,medium,0.3,0.47
31550,5,184,3,0,0,0,sales,medium,0.53,0.82
52936,3,257,3,0,0,0,sales,medium,0.66,0.89
31560,3,234,2,0,0,0,sales,medium,0.84,0.59
31567,3,239,4,1,0,0,sales,medium,0.74,0.97
31569,2,255,3,0,0,0,sales,medium,0.56,0.4
31579,4,146,3,1,0,0,sales,medium,0.42,0.47
31580,5,103,6,0,0,0,sales,medium,0.29,0.8
31587,5,206,4,0,0,0,sales,high,0.54,0.72
31606,3,253,2,1,0,0,sales,low,0.8,0.52
31617,4,245,4,0,0,0,sales,medium,0.89,0.93
31619,3,261,3,1,0,0,sales,medium,0.92,0.58
31620,4,217,3,0,0,0,sales,medium,0.87,0.68
21965,4,172,3,1,0,0,sales,medium,0.76,0.82
31623,3,221,3,0,0,0,accounting,low,0.64,0.61
31625,2,246,5,1,0,0,accounting,low,0.83,0.57
31626,3,145,4,0,0,0,accounting,low,0.55,0.6
31631,5,168,3,0,0,0,hr,low,0.83,0.7
31640,5,184,3,0,0,0,hr,low,0.58,0.62
31641,4,186,3,0,0,0,hr,low,0.67,0.97
31645,3,238,3,0,0,0,hr,low,0.65,0.57
31666,5,203,3,0,0,0,technical,low,0.89,0.95
31669,5,195,3,0,0,0,technical,low,0.84,0.5
31680,5,264,2,0,0,0,technical,low,0.5,0.7
31693,3,256,3,0,0,0,technical,low,0.7,0.51
23617,5,268,3,0,0,0,technical,low,0.79,0.83
31700,6,243,6,1,0,0,technical,low,0.19,0.72
77727,4,136,2,1,0,0,technical,low,0.89,0.5
31706,2,136,6,0,0,0,technical,low,0.36,0.6
31707,5,165,3,0,0,0,technical,low,0.62,0.66
31710,6,166,4,0,0,0,technical,low,0.84,0.93
31717,4,267,2,0,0,0,technical,low,0.65,0.87
31725,4,233,3,0,0,0,support,medium,0.65,0.7
31735,3,141,2,0,0,0,support,medium,0.87,0.92
31750,5,249,2,0,0,0,support,medium,0.66,0.73
31751,3,102,4,0,0,0,support,medium,0.83,0.9
31755,3,268,3,0,0,0,support,medium,0.89,0.63
31765,4,139,3,0,0,0,support,medium,0.91,0.97
90475,3,168,2,0,0,0,support,medium,0.91,0.56
31773,4,259,2,0,0,0,support,medium,0.83,0.5
31788,4,248,2,0,0,0,support,medium,0.87,0.82
27777,3,274,3,0,0,0,support,medium,0.62,0.79
31797,3,169,2,0,0,0,support,medium,0.54,1.0
31799,5,190,3,0,0,0,technical,medium,0.84,0.53
31802,2,114,5,0,0,0,technical,high,0.33,0.82
29348,4,191,6,0,0,0,technical,low,0.79,0.58
33686,2,263,3,0,0,0,management,medium,0.31,0.41
31813,3,166,2,0,0,0,IT,medium,0.68,0.81
31818,4,247,5,0,0,0,IT,medium,0.52,0.7
31819,3,203,4,0,0,0,IT,medium,0.54,0.64
31824,4,181,4,0,0,0,IT,low,0.73,0.78
31829,3,229,3,1,0,0,IT,low,0.49,0.74
31831,2,159,2,0,0,0,product_mng,low,0.37,0.67
31837,3,151,3,0,0,0,product_mng,low,0.53,0.84
31845,4,222,3,1,0,0,product_mng,low,0.58,0.75
31851,2,163,2,0,0,0,product_mng,low,0.2,0.51
31856,4,163,5,0,0,0,IT,low,0.91,0.6
31862,2,138,2,0,0,0,RandD,low,0.53,0.78
31869,4,136,3,0,0,0,RandD,low,0.99,0.72
31876,3,207,4,0,0,0,RandD,low,0.97,0.87
31893,3,245,4,1,0,0,RandD,low,0.18,0.93
31908,6,130,5,0,0,0,RandD,low,0.83,0.93
31910,4,285,3,0,0,0,RandD,low,0.49,0.47
31925,3,204,4,0,0,0,marketing,low,0.74,0.93
36087,3,183,3,0,0,0,sales,low,0.7,0.6
31949,3,246,2,0,0,0,accounting,low,0.97,0.91
31950,3,250,4,0,0,0,support,low,0.92,0.91
31953,3,176,3,0,0,0,technical,low,0.94,0.7
31955,3,177,2,0,0,0,management,low,1.0,0.98
31962,3,169,4,0,0,0,marketing,low,0.5,0.51
31966,3,142,3,0,0,0,marketing,low,0.77,0.89
31972,5,135,4,1,0,0,marketing,medium,0.68,0.71
31975,3,167,3,0,0,0,sales,medium,0.57,0.43
31976,5,191,4,0,0,0,sales,medium,0.57,0.61
31982,3,224,6,0,0,0,sales,medium,0.48,0.97
31983,5,234,6,1,0,0,sales,medium,0.7,0.95
31985,3,161,2,1,0,0,sales,medium,0.68,0.43
31986,3,124,3,0,0,0,sales,medium,0.62,0.68
31987,4,242,3,0,0,0,sales,medium,0.61,0.51
31990,2,186,2,0,0,0,sales,medium,0.83,0.77
32017,5,254,5,0,0,0,sales,medium,0.99,0.8
32022,4,170,2,0,0,0,sales,medium,0.58,0.72
36615,4,225,2,0,0,0,sales,medium,0.93,0.83
32027,4,263,3,0,0,0,sales,high,0.66,0.5
32029,4,148,3,0,0,0,sales,low,0.52,0.98
32047,5,216,3,0,0,0,sales,medium,0.5,0.6
32049,5,257,4,0,0,0,sales,medium,0.16,0.7
94675,4,173,2,0,0,0,sales,medium,0.62,0.74
32053,6,188,3,0,0,0,sales,medium,0.49,0.49
32054,4,188,2,1,0,0,sales,low,0.56,0.91
32064,4,108,6,0,0,0,sales,low,0.96,0.59
32073,5,179,3,0,0,0,accounting,low,0.5,0.75
32079,4,195,2,0,0,0,accounting,low,0.99,0.99
32087,3,265,3,0,0,0,accounting,low,0.54,0.51
32097,4,285,2,0,0,0,hr,low,0.52,0.9
32115,5,202,4,0,0,0,hr,low,0.81,0.99
32116,4,271,2,0,0,0,hr,low,0.5,0.73
32128,3,202,4,0,0,0,hr,low,0.51,0.88
32130,6,171,2,0,0,0,technical,low,0.41,0.47
32135,2,180,2,1,0,0,technical,low,0.62,0.72
32142,3,269,3,1,0,0,technical,low,0.56,0.68
39867,3,231,3,0,0,0,technical,low,0.96,0.75
32157,2,249,2,0,0,0,technical,low,0.58,0.64
32158,3,228,2,0,0,0,technical,low,0.66,0.75
32159,2,264,2,0,0,0,technical,low,0.56,0.75
32162,4,210,3,1,0,0,technical,low,0.56,0.93
32165,3,256,3,0,0,0,technical,low,0.67,0.91
32169,5,137,3,0,0,0,technical,low,0.72,0.71
32171,4,272,3,0,0,0,technical,low,0.59,0.79
32172,5,185,2,0,0,0,support,low,0.95,0.55
32183,3,264,4,0,0,0,support,medium,1.0,0.93
41578,3,238,3,0,0,0,support,medium,0.56,0.64
32211,4,98,3,0,0,0,support,medium,0.52,0.49
45183,4,248,2,0,0,0,support,medium,0.88,0.9
47781,4,271,2,0,0,0,support,medium,0.58,0.84
32231,3,180,2,0,0,0,support,medium,0.86,0.92
32233,5,181,4,1,0,0,support,medium,0.19,0.64
32242,4,182,3,0,0,0,support,medium,0.6,0.6
32254,3,204,4,0,0,0,support,medium,0.82,0.87
32261,4,170,3,0,0,0,support,medium,0.64,0.75
32262,4,139,3,0,0,0,technical,medium,0.83,0.67
32269,3,159,2,0,0,0,technical,medium,0.57,0.75
32278,3,254,3,0,0,0,technical,high,0.98,0.92
32283,4,168,2,0,0,0,management,low,0.54,0.69
49256,3,256,2,0,0,0,IT,medium,0.72,0.66
32290,4,209,2,0,0,0,IT,medium,0.89,0.87
50664,3,193,3,1,0,0,IT,medium,0.41,0.57
32316,4,142,2,0,0,0,IT,medium,0.93,0.62
32330,3,274,3,0,0,0,IT,low,0.9,0.9
51741,4,276,2,0,0,0,product_mng,low,0.38,0.59
32349,4,155,3,1,0,0,product_mng,low,0.52,0.88
32351,3,220,2,1,0,0,product_mng,low,0.99,0.72
32352,2,271,2,0,0,0,product_mng,low,0.69,0.74
54564,5,175,3,0,0,0,IT,low,0.76,0.76
32356,3,128,2,1,0,0,RandD,low,0.42,0.46
32359,4,104,4,0,0,0,RandD,low,0.78,0.9
32360,3,173,6,0,0,0,RandD,medium,0.37,0.46
55029,6,190,3,1,0,0,RandD,medium,0.89,0.39
55098,5,167,3,0,0,0,RandD,medium,0.93,0.49
59678,3,187,3,0,0,0,RandD,medium,0.98,0.56
32372,3,259,3,0,0,0,marketing,medium,0.65,0.56
32393,3,138,5,0,0,0,sales,medium,0.3,0.61
68226,5,251,2,0,0,0,accounting,medium,0.97,1.0
32409,5,189,2,0,0,0,support,medium,0.84,0.49
32415,4,149,3,0,0,0,technical,medium,0.76,0.76
32417,4,246,3,0,0,0,management,medium,0.5,0.74
32421,3,146,3,0,0,0,marketing,medium,0.48,0.61
32425,4,204,4,0,0,0,marketing,medium,0.56,0.63
32426,4,184,3,0,0,0,marketing,medium,0.99,0.77
32430,4,174,3,0,0,0,sales,medium,0.65,0.94
69391,3,196,2,0,0,0,sales,medium,0.92,0.81
32437,3,223,3,0,0,0,sales,medium,0.88,0.76
32447,3,198,3,0,0,0,sales,medium,0.99,0.86
32460,5,141,2,1,0,0,sales,medium,0.96,0.93
32461,4,273,2,0,0,0,sales,medium,0.55,0.85
71862,4,209,3,0,0,0,sales,medium,0.71,0.94
32467,3,135,4,0,0,0,sales,medium,0.72,0.68
72426,5,100,3,0,0,0,sales,medium,0.23,0.5
32472,3,193,3,0,0,0,sales,medium,0.78,0.61
32474,3,229,2,0,0,0,sales,medium,0.82,0.61
32480,4,104,4,0,0,0,sales,medium,0.49,0.74
32488,4,201,2,0,0,0,sales,high,0.96,0.82
32495,3,206,3,1,0,1,sales,high,0.5,0.78
72795,5,141,3,0,0,1,sales,high,0.98,0.57
32498,4,150,3,0,0,1,sales,high,0.85,0.57
32504,3,166,3,0,0,1,sales,high,0.72,0.75
32510,4,252,2,0,0,1,sales,high,0.78,0.83
32519,2,106,2,0,0,1,sales,high,0.62,0.43
32520,5,171,6,1,0,1,accounting,high,0.64,0.38
73111,4,232,3,0,0,1,accounting,high,0.24,0.5
73511,5,172,2,0,0,1,accounting,high,0.84,0.78
32530,4,239,2,0,0,1,hr,high,0.61,0.61
32539,4,222,3,0,0,1,hr,high,0.79,0.71
32548,3,152,3,0,0,1,hr,low,0.86,0.77
32549,3,198,3,1,0,1,hr,low,0.7,0.54
78779,5,143,4,0,0,1,technical,low,0.53,0.76
32555,3,157,4,0,0,1,technical,low,0.58,0.88
32560,5,268,2,0,0,0,technical,low,0.45,0.55
32570,4,183,3,0,0,0,technical,low,0.86,0.87
32581,4,238,2,0,0,0,technical,low,0.95,0.81
32583,4,214,2,0,0,0,technical,low,0.51,0.84
32586,6,244,3,0,0,0,technical,low,0.35,0.41
32596,3,221,3,0,0,0,technical,low,0.99,0.57
85401,4,200,2,1,0,0,technical,low,0.73,0.49
27608,2,226,3,0,0,0,technical,low,0.44,0.48
32607,4,121,5,1,0,0,technical,low,0.43,0.74
32610,5,249,2,0,0,0,support,low,0.81,0.77
32617,3,204,3,0,0,0,support,low,0.77,0.83
32620,5,256,3,0,0,0,support,medium,0.52,0.86
32622,2,211,2,0,0,0,support,medium,0.21,0.92
32624,3,162,3,0,0,0,support,medium,0.88,0.93
32625,5,235,2,0,0,0,support,medium,0.48,0.8
87736,5,226,3,0,0,0,support,medium,0.21,0.63
32641,4,242,3,0,0,0,support,medium,0.81,0.53
32651,3,173,5,0,0,0,support,medium,0.38,0.77
32655,5,167,2,0,0,0,support,medium,0.67,0.77
32657,4,256,2,0,0,0,support,medium,0.87,0.94
32660,2,229,6,0,0,0,technical,medium,0.85,0.41
32668,5,176,3,0,0,0,technical,medium,0.52,0.9
32669,3,133,4,0,0,0,technical,medium,0.9,0.95
32671,5,203,3,0,0,0,management,high,0.85,0.56
88381,3,210,3,1,0,0,IT,high,0.77,0.52
32684,4,198,2,0,0,0,IT,high,0.61,0.97
32688,3,175,3,1,0,0,IT,high,0.74,0.54
32689,5,245,3,0,0,0,IT,high,0.56,0.85
32701,4,102,3,0,0,0,IT,high,0.28,0.97
32712,2,192,3,0,0,0,product_mng,high,0.86,0.68
32713,4,160,2,0,0,0,product_mng,high,0.63,0.78
32720,3,211,2,0,0,0,product_mng,low,0.85,0.96
88407,6,261,5,0,0,0,product_mng,low,0.84,0.84
32736,4,191,3,0,0,0,IT,low,0.98,0.6
32740,5,225,4,0,0,0,RandD,low,0.51,0.78
32745,4,157,2,0,0,0,RandD,low,0.71,0.85
32746,3,248,4,0,0,0,RandD,low,0.88,0.69
32765,2,159,6,1,0,0,RandD,low,0.16,0.81
32769,4,254,2,1,0,0,RandD,low,0.98,0.86
32770,3,203,3,0,0,0,RandD,medium,0.81,0.76
88941,2,126,5,0,0,0,marketing,medium,0.17,0.79
32779,6,212,4,0,0,0,sales,medium,0.22,0.65
32782,5,225,3,0,0,0,accounting,medium,0.67,0.69
32785,5,193,2,0,0,0,support,medium,0.72,0.83
32786,3,147,3,0,0,0,technical,medium,0.67,0.91
32798,2,156,2,0,0,0,management,medium,0.47,0.55
32810,3,234,2,1,0,0,marketing,medium,0.51,0.75
32811,5,246,3,0,0,0,marketing,medium,0.88,0.71
32813,4,231,4,0,0,0,marketing,medium,0.48,0.94
32816,4,209,3,0,0,0,sales,medium,0.66,0.99
32822,3,144,3,0,0,0,sales,medium,0.58,0.5
32829,2,234,4,0,0,0,sales,medium,0.23,0.96
32841,5,230,2,0,0,0,sales,medium,0.86,0.77
32847,2,156,5,0,0,0,sales,medium,0.81,0.99
32857,6,138,4,1,0,0,sales,medium,0.75,0.54
32866,2,233,4,1,0,0,sales,medium,0.49,0.89
32869,3,262,5,0,0,0,sales,medium,0.31,0.5
32870,6,215,5,0,0,0,sales,medium,0.83,0.75
32876,4,227,3,0,0,0,sales,medium,0.7,0.55
90043,3,199,3,0,0,0,sales,medium,0.49,0.99
93151,3,238,2,0,0,0,sales,medium,0.57,0.92
32889,6,100,5,1,0,0,sales,medium,0.37,0.45
32894,3,179,2,1,0,0,sales,high,0.69,0.75
32895,4,107,2,0,0,0,sales,low,0.62,0.98
32896,4,274,4,0,0,0,sales,medium,0.5,0.68
1294,4,272,2,0,0,0,sales,medium,0.81,0.73
32933,6,264,3,0,0,0,sales,medium,0.2,0.41
4315,2,255,5,0,0,0,sales,medium,0.22,0.58
32937,5,215,2,1,0,0,accounting,medium,0.63,0.79
32938,3,156,4,0,0,0,accounting,medium,0.68,0.53
32941,3,146,2,1,0,0,accounting,medium,0.52,0.49
32942,6,217,6,0,0,0,hr,medium,0.22,0.52
32944,3,206,4,0,0,0,hr,medium,0.51,0.82
32946,4,239,3,0,0,0,hr,medium,0.66,0.92
32947,2,232,3,1,0,0,hr,low,0.26,0.37
32953,3,160,2,0,0,0,technical,low,0.42,0.4
32963,5,237,3,1,0,0,technical,low,0.86,0.77
32969,3,162,4,1,0,0,technical,low,0.52,0.68
5097,3,138,4,1,0,0,technical,low,0.95,0.64
32973,2,228,2,1,0,0,technical,low,0.63,0.94
32975,3,151,2,1,0,0,technical,low,1.0,0.54
32978,3,169,2,1,0,0,technical,high,0.54,0.58
32982,3,147,4,0,0,0,technical,low,0.9,0.7
32989,6,205,5,0,0,0,technical,high,0.49,0.99
32992,3,140,2,0,0,0,technical,high,0.81,0.6
33012,4,150,4,0,0,0,technical,low,0.5,0.66
33021,4,191,3,1,0,0,support,low,0.7,0.88
33031,4,150,2,0,0,0,support,high,0.5,0.85
33032,2,255,3,0,0,0,support,low,0.98,0.66
33036,3,230,3,0,0,0,support,medium,0.86,0.51
33043,3,202,5,0,0,0,support,high,0.93,0.77
33048,3,180,3,0,0,0,support,medium,0.62,0.75
6966,3,179,3,0,0,0,support,medium,0.64,0.57
33059,4,198,3,1,0,0,support,medium,0.66,0.94
33062,4,267,2,0,0,0,support,medium,0.65,0.86
33071,3,166,2,0,0,0,support,high,0.89,0.84
33073,4,162,2,0,0,0,support,medium,0.77,0.58
33080,4,128,4,0,0,0,technical,medium,0.4,0.36
7038,4,114,4,0,0,0,technical,medium,0.36,0.44
33083,2,104,2,0,0,0,technical,high,0.3,0.48
33084,4,139,3,1,0,0,management,medium,0.9,0.64
33088,5,214,5,0,0,0,IT,high,0.23,0.49
33089,2,175,5,0,0,0,IT,low,0.24,0.79
33097,4,175,2,0,0,0,IT,medium,0.98,0.92
